LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.11977808969988638, 0.15827818996056414, 0.009892386872535259, 51.761245906022324, 49.92932477981951, 50.0, 50.88115884903429,
1, 0.14134535750437102, 0.8480721450262262, 0.05300450906413914, 34.34692187356216, 49.92974238875878, 50.0, 35.99701118395681,
2, 0.14134535750437102, 0.8480721450262262, 0.05300450906413914, 34.34692187356216, 49.92974238875878, 50.0, 35.99701118395681,
3, 0.14134535750437102, 0.8480721450262262, 0.05300450906413914, 34.34692187356216, 49.92974238875878, 50.0, 35.99701118395681,
4, 0.14134535750437102, 0.8480721450262262, 0.05300450906413914, 34.34692187356216, 49.92974238875878, 50.0, 35.99701118395681,
5, 0.43848130174136457, 5.261775620896374, 0.3288609763060234, 57.294890094204966, 49.942900647126, 50.0, 58.03064469499856,
6, 0.500651890482399, 8.010430247718384, 0.500651890482399, 56.40677966101695, 49.93656432377569, 49.96191926884996, 51.103937007874016,
7, 0.187683284457478, 1.501466275659824, 0.093841642228739, 78.9208211143695, 50.0, 50.0, 65.96875,
8, 0.500651890482399, 8.010430247718384, 0.500651890482399, 56.40677966101695, 49.93656432377569, 49.96191926884996, 51.103937007874016,
9, 0.500651890482399, 8.010430247718384, 0.500651890482399, 56.40677966101695, 49.93656432377569, 49.96191926884996, 51.103937007874016,
10, 0.8947572815533981, 14.316116504854369, 0.8947572815533981, 29.22873786407767, 49.934754240974335, 49.934754240974335, 51.934137931034485,
11, 0.32025353404778784, 6.148867853717526, 0.3843042408573454, 7.686084817146908, 49.92811839323467, 49.926007356982794, 7.866837387964148,
12, 0.4220939818631492, 6.753503709810388, 0.4220939818631492, 47.48557295960428, 50.0, 50.0, 75.78947368421052,
13, 0.32025353404778784, 6.148867853717526, 0.3843042408573454, 7.686084817146908, 49.92811839323467, 49.926007356982794, 7.866837387964148,
14, 0.32025353404778784, 6.148867853717526, 0.3843042408573454, 7.686084817146908, 49.92811839323467, 49.926007356982794, 7.866837387964148,
15, 0.1992967523452401, 3.82649764502861, 0.23915610281428812, 1.6275901441527942, 50.0, 49.92454597491804, 1.9641431143818993,
16, 0.08356025689459766, 1.7826188137514167, 0.11141367585946355, 0.3481677370608236, 50.0, 49.92404726887267, 0.4474464093590874,
17, 0.5743129556926528, 18.37801458216489, 1.1486259113853057, 18.37801458216489, 50.0, 50.0, 49.951219512195124,
18, 0.08356025689459766, 1.7826188137514167, 0.11141367585946355, 0.3481677370608236, 50.0, 49.92404726887267, 0.4474464093590874,
19, 0.08356025689459766, 1.7826188137514167, 0.11141367585946355, 0.3481677370608236, 50.0, 49.92404726887267, 0.4474464093590874,
20, 0.20009770395701026, 12.50610649731314, 0.7816316560820713, 0.09770395701025891, 50.0, 49.92864618019218, 50.0,
