LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.09915343329829027, 0.2620483594311957, 0.01637802246444973, 42.848447961046865, 49.92661049198151, 50.0, 43.89276200192711,
1, 0.12665603870045627, 1.0132483096036502, 0.06332801935022814, 30.777417404210873, 49.926819272876294, 50.0, 32.004629365034006,
2, 0.12665603870045627, 1.0132483096036502, 0.06332801935022814, 30.777417404210873, 49.926819272876294, 50.0, 32.004629365034006,
3, 0.12665603870045627, 1.0132483096036502, 0.06332801935022814, 30.777417404210873, 49.926819272876294, 50.0, 32.004629365034006,
4, 0.12665603870045627, 1.0132483096036502, 0.06332801935022814, 30.777417404210873, 49.926819272876294, 50.0, 32.004629365034006,
5, 0.1641142531519339, 2.6258280504309424, 0.1641142531519339, 21.444262411852694, 49.92751522180342, 49.96191926884996, 21.458425365158533,
6, 0.24079764218975355, 4.623314730043268, 0.28895717062770426, 27.129867686712235, 49.92706285279381, 49.934754240974335, 27.119781872884545,
7, 0.187683284457478, 3.002932551319648, 0.187683284457478, 78.9208211143695, 50.0, 50.0, 65.96875,
8, 0.24079764218975355, 4.623314730043268, 0.28895717062770426, 27.129867686712235, 49.92706285279381, 49.934754240974335, 27.119781872884545,
9, 0.24079764218975355, 4.623314730043268, 0.28895717062770426, 27.129867686712235, 49.92706285279381, 49.934754240974335, 27.119781872884545,
10, 0.3188706663898692, 6.122316794685489, 0.38264479966784304, 10.416441768735728, 49.92706285279381, 49.926007356982794, 11.58210608928489,
11, 0.19519358391460281, 4.164129790178193, 0.26025811188613707, 4.684646013950467, 49.925386497940664, 49.924600098654075, 4.74351972320318,
12, 0.4220939818631492, 13.507007419620775, 0.8441879637262985, 47.48557295960428, 50.0, 50.0, 75.78947368421052,
13, 0.19519358391460281, 4.164129790178193, 0.26025811188613707, 4.684646013950467, 49.925386497940664, 49.924600098654075, 4.74351972320318,
14, 0.19519358391460281, 4.164129790178193, 0.26025811188613707, 4.684646013950467, 49.925386497940664, 49.924600098654075, 4.74351972320318,
15, 0.08355419629554638, 1.782489520971656, 0.1114055950607285, 0.682359269746962, 49.92836676217765, 49.92404726887267, 0.7381042666422585,
16, 0.06325709520252315, 1.349484697653827, 0.08434279360336419, 0.2635712300105131, 49.9264295499518, 49.92395358996233, 0.3059391228948427,
17, 0.37467983900475665, 23.979509696304426, 1.4987193560190266, 11.989754848152213, 50.0, 49.942900647126, 49.951219512195124,
18, 0.06325709520252315, 1.349484697653827, 0.08434279360336419, 0.2635712300105131, 49.9264295499518, 49.92395358996233, 0.3059391228948427,
19, 0.06325709520252315, 1.349484697653827, 0.08434279360336419, 0.2635712300105131, 49.9264295499518, 49.92395358996233, 0.3059391228948427,
20, 0.08054430329964211, 5.034018956227632, 0.314626184764227, 0.039328273095528374, 50.0, 49.92487071909454, 50.0,
