LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.08449442440530919, 0.22179786406393662, 0.013862366503996039, 36.51366197515147, 49.99642405893151, 50.0, 49.37830772173691,
1, 0.11514933429291112, 1.1054336092119468, 0.06908960057574667, 27.981288233177402, 49.99642405893151, 50.0, 35.25464712105184,
2, 0.11514933429291112, 1.1054336092119468, 0.06908960057574667, 27.981288233177402, 49.99642405893151, 50.0, 35.25464712105184,
3, 0.11514933429291112, 1.1054336092119468, 0.06908960057574667, 27.981288233177402, 49.99642405893151, 50.0, 35.25464712105184,
4, 0.11514933429291112, 1.1054336092119468, 0.06908960057574667, 27.981288233177402, 49.99642405893151, 50.0, 35.25464712105184,
5, 0.6587750900669068, 12.648481729284612, 0.7905301080802882, 86.07994510207583, 50.0, 50.0, 49.99601434834595,
6, 0.5005431240495329, 10.678253313056702, 0.6673908320660439, 56.39452530958071, 49.99761598245363, 50.0, 98.47647951441579,
7, 0.20949263502454993, 6.703764320785598, 0.41898527004909986, 88.09165302782324, 50.0, 50.0, 49.999071063632144,
8, 0.5005431240495329, 10.678253313056702, 0.6673908320660439, 56.39452530958071, 49.99761598245363, 50.0, 98.47647951441579,
9, 0.5005431240495329, 10.678253313056702, 0.6673908320660439, 56.39452530958071, 49.99761598245363, 50.0, 98.47647951441579,
10, 1.3288474478515813, 28.348745554167067, 1.7717965971354417, 43.409016629818325, 50.0, 50.0, 49.998228520814884,
11, 1.4601531555320835, 31.14993398468445, 1.946870874042778, 35.043675732770005, 50.0, 49.99761598245363, 100.37089698986537,
12, 0.4220939818631492, 27.01401483924155, 1.688375927452597, 47.48557295960428, 50.0, 50.0, 50.0,
13, 1.4601531555320835, 31.14993398468445, 1.946870874042778, 35.043675732770005, 50.0, 49.99761598245363, 100.37089698986537,
14, 1.4601531555320835, 31.14993398468445, 1.946870874042778, 35.043675732770005, 50.0, 49.99761598245363, 100.37089698986537,
15, 0.7876249893171524, 16.802666438765918, 1.0501666524228699, 6.432270746090078, 50.0, 49.99591325196164, 49.998228520814884,
16, 0.29615426843800796, 6.317957726677503, 0.39487235791734393, 1.2339761184916997, 50.0, 49.9953646190644, 50.0,
17, 0.5741519484160359, 36.7457246986263, 2.2966077936641436, 18.37286234931315, 50.0, 50.0, 49.98932112890923,
18, 0.29615426843800796, 6.317957726677503, 0.39487235791734393, 1.2339761184916997, 50.0, 49.9953646190644, 50.0,
19, 0.29615426843800796, 6.317957726677503, 0.39487235791734393, 1.2339761184916997, 50.0, 49.9953646190644, 50.0,
20, 0.6684618523051815, 41.778865769073846, 2.6111791105671154, 0.3263973888208894, 50.0, 50.0, 50.0,
