Benchmark Name,MemoryCellInputFile,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Area (mm^2),Area Efficiency (percent),Total Power,Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Capacity (MB),CellArea (F^2),Source,ReadEDP (mJ·ms),WriteEDP (mJ·ms),Total memory latency (ms),Read Energy per access (pJ),Write Energy per access (pJ),Read  Static Energy per access (pJ),Write Static Energy per access (pJ),WriteEDP per access (nJ·ns),ReadEDP per access (nj·ns)
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_3_9.cell,0.0694872,0.0246912,162.6984,293.4864,0.673941409,58.551,79.00017840000001,58.551,22.597,122.286,9.651,10.288,78.906, 2, 30,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,11.30545626048,20.39354817408,456.1848,1792.6898820000004,9659.387116000002,1783.0388820000003,9649.099116000001,1181.2078128671762,40.50941326355401
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_5_9.cell,0.0864431999999999,0.0285624,162.756,173.4696,0.9499076999999999,41.541,157.9270056,41.541,22.605,72.279,12.006,11.901,157.812, 2, 30,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,14.069149459199984,14.995267326719985,336.2256,3579.3462600000003,11418.394548,3567.3402600000004,11406.493548,825.310139534892,80.91112220730001
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_3_9.cell,0.0166824,0.916944,91.1808,274.6848,0.41140926699999997,95.914,1.5504514,95.914,12.664,114.452,2.317,382.06,0.6168250000000001, 2, 30,FeFET_2MB_ReadDynamicEnergy_1BPC-main_dnn_study.csv,1.5211145779200002,4.58240170752,365.8656,10.1284718,452.6568549,7.8114718000000005,70.59685490000001,51.8074823570148,0.12826696687519998
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_5_9.cell,0.0166824,1.3192319999999995,91.1808,154.6848,0.41140926699999997,95.914,1.9527393999999998,95.914,12.664,64.452,2.317,549.68,0.6168250000000001, 2, 30,FeFET_2MB_ReadDynamicEnergy_1BPC-main_dnn_study.csv,1.5211145779200002,2.5805137075199998,245.8656,10.1284718,589.4356048999999,7.8114718000000005,39.7556049,37.990303607014795,0.12826696687519998
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_3_9.cell,0.0694872,0.0246912,162.6984,293.4864,0.673941409,58.551,79.00017840000001,58.551,22.597,122.286,9.651,10.288,78.906, 2, 30,FeFET_2MB_WriteEDP_1BPC-main_dnn_study.csv,11.30545626048,20.39354817408,456.1848,1792.6898820000004,9659.387116000002,1783.0388820000003,9649.099116000001,1181.2078128671762,40.50941326355401
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_5_9.cell,0.0864431999999999,0.0285624,162.756,173.4696,0.9499076999999999,41.541,157.9270056,41.541,22.605,72.279,12.006,11.901,157.812, 2, 30,FeFET_2MB_WriteEDP_1BPC-main_dnn_study.csv,14.069149459199984,14.995267326719985,336.2256,3579.3462600000003,11418.394548,3567.3402600000004,11406.493548,825.310139534892,80.91112220730001
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_3_9.cell,0.1109304,0.038508,162.9936,293.5344,1.348,58.551,157.96143840000002,58.551,22.638,122.306,15.407,16.045,157.812, 4, 30,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,18.08094524544,32.56188840576,456.528,3587.9550560000007,19317.399472,3572.5480560000005,19301.354472000003,2362.633859822432,81.22412655772803
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_5_9.cell,0.1109304,0.0418656,162.9936,173.5344,1.348,58.551,157.964796,58.551,22.638,72.306,15.407,17.444,157.812, 4, 30,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,18.08094524544,19.25024040576,336.528,3587.9550560000007,11428.198472,3572.5480560000005,11410.754472,826.3273187164319,81.22412655772803
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_3_9.cell,0.0177912,0.9173136,91.8792,274.9176,0.80947804,97.495,2.1681048,97.495,12.761,114.549,2.471,382.214,1.233, 4, 30,FeFET_4MB_ReadDynamicEnergy_1BPC-main_dnn_study.csv,1.63464122304,4.8911140051199995,366.79679999999996,18.205313,523.4529170000001,15.734313,141.23891700000001,59.96100818943302,0.232317999193
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_5_9.cell,0.0177912,1.3196016,91.8792,154.91760000000002,0.80947804,97.495,2.5703928,97.495,12.761,64.549,2.471,549.834,1.233, 4, 30,FeFET_4MB_ReadDynamicEnergy_1BPC-main_dnn_study.csv,1.63464122304,2.7561700051200004,246.79680000000002,18.205313,629.422917,15.734313,79.58891700000001,40.628619869433,0.232317999193
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_3_9.cell,0.0585071999999999,0.9212928,374.3424,368.4215999999999,0.807463197,97.738,2.2128,97.738,51.992,153.509,8.126,383.872,1.233, 4, 30,FeFET_4MB_Area_1BPC-main_dnn_study.csv,21.90172566527996,21.555316235519957,742.7639999999999,72.23213600000001,573.148597,64.106136,189.276597,87.983467976873,3.7554932149120006
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_5_9.cell,0.0585071999999999,1.3235808,374.3424,248.4216,0.807463197,97.738,2.615088,97.738,51.992,103.509,8.126,551.492,1.233, 4, 30,FeFET_4MB_Area_1BPC-main_dnn_study.csv,21.90172566527996,14.534452235519975,622.764,72.23213600000001,679.1185969999999,64.106136,127.626597,70.29488685687299,3.7554932149120006
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_3_9.cell,0.3667464,0.1364303999999999,6.457132799999999,241.488,1.523,51.831,79.4441768,51.831,0.896824,100.62,50.937,56.846,78.941, 4, 30,FeFET_4MB_WriteLatency_1BPC-main_dnn_study.csv,2.3681302087219196,88.5648546432,247.9451328,121.733183384,7999.88942,70.796183384,7943.043420000001,804.9488734404001,0.1091732404551724
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_5_9.cell,0.3667464,0.1429296,6.457132799999999,121.488,1.523,51.831,79.450676,51.831,0.896824,50.62,50.937,59.554,78.941, 4, 30,FeFET_4MB_WriteLatency_1BPC-main_dnn_study.csv,2.3681302087219196,44.5552866432,127.9451328,121.733183384,4055.54742,70.796183384,3995.99342,205.29181040039998,0.1091732404551724
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_3_9.cell,0.1287288,0.0336864,360.2232,359.5992,2.187,36.089,315.7844152,36.089,50.031,149.833,17.879,14.036,315.622, 4, 30,FeFET_4MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,46.371100268160006,46.29077349696,719.8224,15808.763282000002,47304.627126,15790.884282,47290.591126,7087.794196169958,790.9282357617421
ResNet50_int, data/cell_cfgs/FeFET_HZO_30_5_9.cell,0.1287288,0.035472,360.2232,239.5992,2.187,36.089,315.7862008,36.089,50.031,99.833,17.879,14.78,315.622, 4, 30,FeFET_4MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,46.371100268160006,30.84331749696,599.8224,15808.763282000002,31524.271126,15790.884282,31509.491126,3147.1625593219583,790.9282357617421
