Benchmark Name,MemoryCellInputFile,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Area (mm^2),Area Efficiency (percent),Total Power,Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Capacity (MB),CellArea (F^2),Source,ReadEDP (mJ·ms),WriteEDP (mJ·ms),Total memory latency (ms),Read Energy per access (pJ),Write Energy per access (pJ),Read  Static Energy per access (pJ),Write Static Energy per access (pJ),WriteEDP per access (nJ·ns),ReadEDP per access (nj·ns)
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.24405839999999998,0.0979296,5.2172856,121.2312,0.937306396,42.099,79.26898800000001,42.099,0.7246229999999999,50.513000000000005,33.897,40.804,78.92699999999999, 4, 15,FeFET_4MB_ReadLatency_1BPC-main_dnn_study.csv,1.27332237587904,29.58749270208,126.4484856,91.089319521,4027.643551,57.19231952099999,3986.839551,203.44835869166303,0.06600541597926557
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.060703199999999985,0.020390400000000003,135.15120000000002,284.2992,0.398895367,49.462,78.98709360000001,49.462,18.771,118.458,8.431000000000001,8.496,78.906, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,8.204110323839998,17.257871197439997,419.4504,1489.5755260000003,9355.542948,1481.1445260000003,9347.046948000001,1108.238906534184,27.96082219854601
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.10059839999999999,0.023834400000000002,289.9512000000001,216.0696,1.092,18.068,315.74643280000004,18.068,40.271,90.029,13.972000000000001,9.931000000000001,315.622, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,29.168626798080005,21.736256048639998,506.0208000000001,12724.385562000001,28425.064038,12710.413562000002,28415.133038,2559.080090277102,512.423730967302
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.015228000000000004,0.7130112,73.5768,267.7368,0.209629759,94.118,1.3450642,94.118,10.219,111.557,2.115,297.08799999999997,0.6168250000000001, 2, 15,FeFET_2MB_ReadDynamicEnergy_1BPC-main_dnn_study.csv,1.1204275104000003,4.077095990400001,341.3136,8.418334675,365.899146525,6.303334675,68.81114652500001,40.818611088889426,0.086026962043825
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.015228000000000004,1.0257311999999998,73.5768,147.7368,0.209629759,94.118,1.6577842,94.118,10.219,61.556999999999995,2.115,427.38800000000003,0.6168250000000001, 2, 15,FeFET_2MB_ReadDynamicEnergy_1BPC-main_dnn_study.csv,1.1204275104000003,2.2497359904000005,221.3136,8.418334675,465.35789652500006,6.303334675,37.969896525,28.646036036389425,0.086026962043825
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.060703199999999985,0.020390400000000003,135.15120000000002,284.2992,0.398895367,49.462,78.98709360000001,49.462,18.771,118.458,8.431000000000001,8.496,78.906, 2, 15,FeFET_2MB_WriteEDP_1BPC-main_dnn_study.csv,8.204110323839998,17.257871197439997,419.4504,1489.5755260000003,9355.542948,1481.1445260000003,9347.046948000001,1108.238906534184,27.96082219854601
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.077832,0.024763200000000003,135.2016,164.2872,0.5977767879999999,33.006,157.9145952,33.006,18.778,68.453,10.81,10.318,157.812, 2, 15,FeFET_2MB_WriteEDP_1BPC-main_dnn_study.csv,10.5230109312,12.786801350400001,299.4888,2974.203736,10813.022836,2963.393736,10802.704836,740.1838521927081,55.849597754608
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.1046448,0.026078399999999998,291.80159999999995,336.0552,1.169,33.76,315.7537232,33.76,40.528,140.023,14.534,10.866,315.623, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,30.535520071679993,35.16642919296,627.8568,12806.102943999998,44205.345328999996,12791.568943999999,44194.479328999994,6189.765069002566,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.1046448,0.027513599999999996,291.80159999999995,216.0552,1.169,33.76,315.7551584,33.76,40.528,90.023,14.534,11.464,315.623, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,30.535520071679993,22.60905319296,507.85679999999996,12806.102943999998,28424.793328999996,12791.568943999999,28413.329328999997,2558.8851698565663,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.016012799999999997,0.7132728,74.06639999999999,267.9024,0.409797078,96.292,1.9622856,96.292,10.287,111.626,2.224,297.197,1.2329999999999999, 4, 15,FeFET_4MB_ReadDynamicEnergy_1BPC-main_dnn_study.csv,1.1860104499199995,4.2898675507199995,341.9688,14.907871,434.831858,12.683871,137.63485799999998,48.53854098110801,0.15335726897700003
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.016012799999999997,1.0259952,74.06639999999999,147.9024,0.409797078,96.292,2.2750079999999997,96.292,10.287,61.626000000000005,2.224,427.49800000000005,1.2329999999999999, 4, 15,FeFET_4MB_ReadDynamicEnergy_1BPC-main_dnn_study.csv,1.1860104499199995,2.36833155072,221.9688,14.907871,503.4828580000001,12.683871,75.984858,31.02763460710801,0.15335726897700003
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.1046448,0.026078399999999998,291.80159999999995,336.0552,1.169,33.76,315.7537232,33.76,40.528,140.023,14.534,10.866,315.623, 4, 15,FeFET_4MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,30.535520071679993,35.16642919296,627.8568,12806.102943999998,44205.345328999996,12791.568943999999,44194.479328999994,6189.765069002566,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.1046448,0.027513599999999996,291.80159999999995,216.0552,1.169,33.76,315.7551584,33.76,40.528,90.023,14.534,11.464,315.623, 4, 15,FeFET_4MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,30.535520071679993,22.60905319296,507.85679999999996,12806.102943999998,28424.793328999996,12791.568943999999,28413.329328999997,2558.8851698565663,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.2876184,0.1069056,5.2782192000000006,241.2264,0.923210071,42.742,79.322524,42.742,0.733086,100.51100000000001,39.946999999999996,44.544,78.928, 4, 15,FeFET_4MB_WriteLatency_1BPC-main_dnn_study.csv,1.5181129611532802,69.38115120576,246.5046192,97.808011808,7977.676208000001,57.861011808,7933.132208000001,801.8442133422882,0.07170168414427949
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.2876184,0.1120032,5.2782192000000006,121.2264,0.923210071,42.742,79.3276216,42.742,0.733086,50.511,39.946999999999996,46.668,78.928, 4, 15,FeFET_4MB_WriteLatency_1BPC-main_dnn_study.csv,1.5181129611532802,34.86694320576,126.5046192,97.808011808,4033.400208,57.861011808,3986.732208,203.731077906288,0.07170168414427949
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.0543024,0.7167648000000001,298.5768,342.0888,0.407742482,96.777,2.0040672,96.777,41.468999999999994,142.537,7.542000000000001,298.652,1.2329999999999999, 4, 15,FeFET_4MB_Area_1BPC-main_dnn_study.csv,16.21343682432,18.57624285312,640.6656,58.67327699999999,474.400121,51.13127699999999,175.748121,67.61957004697702,2.433122123912999
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.0543024,1.0294871999999995,298.5768,222.0888,0.407742482,96.777,2.3167896,96.777,41.468999999999994,92.537,7.542000000000001,428.95300000000003,1.2329999999999999, 4, 15,FeFET_4MB_Area_1BPC-main_dnn_study.csv,16.21343682432,12.059954853119999,520.6656,58.67327699999999,543.051121,51.13127699999999,114.09812099999999,50.252321583977,2.433122123912999
