LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.1029175281415116, 0.27199632437399496, 0.016999770273374685, 44.47507466115323, 49.98366013071895, 50.0, 46.16118264186934,
1, 0.13063446164313658, 1.0450756931450926, 0.06531723082156829, 31.74417417928219, 49.98366013071895, 50.0, 43.03374068096226,
2, 0.13063446164313658, 1.0450756931450926, 0.06531723082156829, 31.74417417928219, 49.98366013071895, 50.0, 43.03374068096226,
3, 0.13063446164313658, 1.0450756931450926, 0.06531723082156829, 31.74417417928219, 49.98366013071895, 50.0, 43.03374068096226,
4, 0.13063446164313658, 1.0450756931450926, 0.06531723082156829, 31.74417417928219, 49.98366013071895, 50.0, 43.03374068096226,
5, 0.5101860053144376, 8.162976085031001, 0.5101860053144376, 66.66430469441984, 49.9904671115348, 50.0, 58.197564276048716,
6, 0.2657439446366782, 5.102283737024221, 0.3188927335640138, 29.940484429065744, 49.98411387176717, 50.0, 34.63613801937395,
7, 0.20949263502454993, 3.351882160392799, 0.20949263502454993, 88.09165302782324, 50.0, 50.0, 49.999071063632144,
8, 0.2657439446366782, 5.102283737024221, 0.3188927335640138, 29.940484429065744, 49.98411387176717, 50.0, 34.63613801937395,
9, 0.2657439446366782, 5.102283737024221, 0.3188927335640138, 29.940484429065744, 49.98411387176717, 50.0, 34.63613801937395,
10, 1.3289496452673473, 25.51583318913307, 1.5947395743208168, 43.41235507873334, 50.0, 49.9904671115348, 50.92976045473,
11, 0.7531052516888211, 16.066245369361518, 1.0041403355850949, 18.074526040531705, 49.98366013071895, 49.98366013071895, 21.066480411454695,
12, 0.4220939818631492, 13.507007419620775, 0.8441879637262985, 47.48557295960428, 50.0, 50.0, 50.0,
13, 0.7531052516888211, 16.066245369361518, 1.0041403355850949, 18.074526040531705, 49.98366013071895, 49.98366013071895, 21.066480411454695,
14, 0.7531052516888211, 16.066245369361518, 1.0041403355850949, 18.074526040531705, 49.98366013071895, 49.98366013071895, 21.066480411454695,
15, 0.296020300003212, 6.315099733401857, 0.39469373333761604, 2.4174991166928983, 50.0, 49.981467165111674, 5.304266115391844,
16, 0.18005040473570075, 3.8410753010282828, 0.24006720631426767, 0.7502100197320865, 50.0, 49.981100720127735, 1.470278548865703,
17, 0.5743129556926528, 36.75602916432978, 2.2972518227706114, 18.37801458216489, 50.0, 50.0, 49.951219512195124,
18, 0.18005040473570075, 3.8410753010282828, 0.24006720631426767, 0.7502100197320865, 50.0, 49.981100720127735, 1.470278548865703,
19, 0.18005040473570075, 3.8410753010282828, 0.24006720631426767, 0.7502100197320865, 50.0, 49.981100720127735, 1.470278548865703,
20, 0.6685164028072467, 41.78227517545292, 2.6113921984658073, 0.3264240248082259, 50.0, 49.9904671115348, 50.0,
