LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.11515969410706253, 0.15217531007004692, 0.009510956879377933, 49.76543923912345, 49.702446550584085, 50.0, 50.33896652583685,
1, 0.07823163899358256, 0.46938983396149536, 0.02933686462259346, 19.010288275440562, 49.699894080263626, 49.848024316109424, 19.27871307581078,
2, 0.07823163899358256, 0.46938983396149536, 0.02933686462259346, 19.010288275440562, 49.699894080263626, 49.848024316109424, 19.27871307581078,
3, 0.07823163899358256, 0.46938983396149536, 0.02933686462259346, 19.010288275440562, 49.699894080263626, 49.848024316109424, 19.27871307581078,
4, 0.07823163899358256, 0.46938983396149536, 0.02933686462259346, 19.010288275440562, 49.699894080263626, 49.848024316109424, 19.27871307581078,
5, 0.2752688172043011, 3.303225806451613, 0.2064516129032258, 35.96845878136201, 49.70855677314059, 49.72208185952501, 49.280559646539025,
6, 0.17769551133734382, 2.843128181397501, 0.17769551133734382, 20.020360944007404, 49.70115329573196, 49.708127525819485, 22.635254119082905,
7, 0.11526339486717695, 0.9221071589374156, 0.05763169743358847, 48.46825754164791, 49.848024316109424, 50.0, 53.133267522211256,
8, 0.17769551133734382, 2.843128181397501, 0.17769551133734382, 20.020360944007404, 49.70115329573196, 49.708127525819485, 22.635254119082905,
9, 0.17769551133734382, 2.843128181397501, 0.17769551133734382, 20.020360944007404, 49.70115329573196, 49.708127525819485, 22.635254119082905,
10, 0.20045240995301897, 3.2072385592483035, 0.20045240995301897, 6.5481120584652865, 49.70511140235911, 49.69920086199156, 7.570389323700582,
11, 0.09937116683487307, 1.9079264032295629, 0.11924540020184768, 2.3849080040369537, 49.69992275239171, 49.69761465984894, 2.590881032547699,
12, 0.3657142857142857, 5.851428571428571, 0.3657142857142857, 41.142857142857146, 50.0, 50.0, 48.53956228956229,
13, 0.09937116683487307, 1.9079264032295629, 0.11924540020184768, 2.3849080040369537, 49.69992275239171, 49.69761465984894, 2.590881032547699,
14, 0.09937116683487307, 1.9079264032295629, 0.11924540020184768, 2.3849080040369537, 49.69992275239171, 49.69761465984894, 2.590881032547699,
15, 0.06988234651816667, 1.3417410531488003, 0.08385881582180002, 0.5707058298983613, 49.702446550584085, 49.69719598932673, 0.6408763002472769,
16, 0.03025216704343278, 0.6453795635932327, 0.04033622272457704, 0.12605069601430324, 49.69934141452706, 49.69702408376734, 0.13682929001989488,
17, 0.3668935865281261, 11.740594768900035, 0.7337871730562522, 11.740594768900035, 50.0, 49.71580143993937, 16.35129740518962,
18, 0.03025216704343278, 0.6453795635932327, 0.04033622272457704, 0.12605069601430324, 49.69934141452706, 49.69702408376734, 0.13682929001989488,
19, 0.03025216704343278, 0.6453795635932327, 0.04033622272457704, 0.12605069601430324, 49.69934141452706, 49.69702408376734, 0.13682929001989488,
20, 0.03312468662558429, 2.070292914099018, 0.12939330713118863, 0.01617416339139858, 50.0, 49.697775040917854, 50.0,
