d0,d1,d2,size,log2_size,latency_us
1,256,20,5120,12.321928,1.611130
1,256,22,5632,12.459432,1.601630
1,256,25,6400,12.643856,1.649423
1,256,31,7936,12.954196,1.676670
1,256,34,8704,13.087463,1.647563
1,256,44,11264,13.459432,1.676795
1,256,50,12800,13.643856,1.676726
1,256,59,15104,13.882643,1.677123
1,256,67,17152,14.066089,1.678301
1,256,135,34560,15.076816,1.743408
1,256,164,41984,15.357552,1.779895
1,256,167,42752,15.383704,1.780836
1,256,247,63232,15.948367,1.841408
1,256,291,74496,16.184875,1.956739
1,256,356,91136,16.475733,1.958209
1,256,432,110592,16.754888,1.954841
1,256,455,116480,16.829723,1.958754
1,256,496,126976,16.954196,2.017774
1,256,685,175360,17.419960,2.160080
1,256,692,177152,17.434628,2.172275
1,256,790,202240,17.625709,2.226787
1,256,1587,406272,18.632086,2.758997
1,256,2719,696064,19.408860,3.434102
1,256,10171,2603776,21.312174,7.119429
1,256,13038,3337728,21.670435,8.361005
1,256,18450,4723200,22.171333,10.755479
1,256,21544,5515264,22.394999,11.744678
1,512,11,5632,12.459432,1.625018
1,512,13,6656,12.700440,1.631081
1,512,14,7168,12.807355,1.624546
1,512,23,11776,13.523562,1.676213
1,512,30,15360,13.906891,1.676603
1,512,36,18432,14.169925,1.677949
1,512,46,23552,14.523562,1.678746
1,512,49,25088,14.614710,1.739948
1,512,50,25600,14.643856,1.724014
1,512,79,40448,15.303781,1.780051
1,512,81,41472,15.339850,1.778661
1,512,84,43008,15.392317,1.781552
1,512,110,56320,15.781360,1.824347
1,512,149,76288,16.219169,1.955733
1,512,153,78336,16.257388,1.957105
1,512,165,84480,16.366322,1.959357
1,512,192,98304,16.584963,1.957095
1,512,211,108032,16.721099,1.958175
1,512,267,136704,17.060696,2.048866
1,512,310,158720,17.276124,2.121204
1,512,648,331776,18.339850,2.578537
1,512,937,479744,18.871905,2.939112
1,512,1306,668672,19.350939,3.370352
1,512,1629,834048,19.669771,3.892990
1,512,2054,1051648,20.004220,4.285023
1,512,2088,1069056,20.027906,4.382945
1,512,2250,1152000,20.135709,4.572489
1,512,2442,1250304,20.253847,4.807511
1,512,4269,2185728,21.059682,7.125799
1,512,4763,2438656,21.217655,7.822443
1,512,8028,4110336,21.970825,11.921598
1,512,8656,4431872,22.079485,9.955594
1,512,12121,6205952,22.565221,13.158904
1,512,14592,7471104,22.832890,15.330434
1,512,25869,13244928,23.658937,25.447374
1,512,33434,17118208,24.029028,32.159658
1,512,33831,17321472,24.046058,32.400274
1,512,34812,17823744,24.087297,34.607511
1,512,35856,18358272,24.129927,34.040434
1,512,38631,19779072,24.237471,36.429840
1,512,43682,22365184,24.414751,42.352121
1,1024,9,9216,13.169925,1.677790
1,1024,10,10240,13.321928,1.676843
1,1024,11,11264,13.459432,1.677958
