d0,d1,d2,size,log2_size,latency_us
1,64,31062,1987968,20.922863,4.229155
1,64,35567,2276288,21.118252,4.536484
1,128,8,1024,10.000000,1.043342
1,128,9,1152,10.169925,1.610926
1,128,10,1280,10.321928,1.601001
1,128,12,1536,10.584963,1.601332
1,128,16,2048,11.000000,1.601703
1,128,18,2304,11.169925,1.565430
1,128,19,2432,11.247928,1.565422
1,128,20,2560,11.321928,1.565410
1,128,27,3456,11.754888,1.610271
1,128,47,6016,12.554589,1.602578
1,128,147,18816,14.199672,1.676819
1,128,157,20096,14.294621,1.677599
1,128,181,23168,14.499846,1.676590
1,128,202,25856,14.658211,1.676887
1,128,207,26496,14.693487,1.677231
1,128,271,34688,15.082149,1.714277
1,128,279,35712,15.124121,1.739118
1,128,317,40576,15.308339,1.739157
1,128,991,126848,16.952741,1.859562
1,128,1171,149888,17.193525,1.956893
1,128,1550,198400,17.598053,1.949787
1,128,1728,221184,17.754888,1.955662
1,128,2407,308096,18.233020,2.101789
1,128,2443,312704,18.254438,2.112630
1,128,3069,392832,18.583553,2.243899
1,128,5175,662400,19.337343,2.546136
1,128,5626,720128,19.457894,2.638141
1,128,8463,1083264,20.046953,3.076895
1,128,8964,1147392,20.129927,3.164886
1,128,13624,1743872,20.733863,3.898425
1,128,28105,3597440,21.778539,5.251872
1,128,28196,3609088,21.783203,5.298813
1,128,30968,3963904,21.918491,5.684178
1,128,35196,4505088,22.103124,7.381621
1,128,35968,4603904,22.134426,7.497263
1,128,41615,5326720,22.344816,7.218699
1,128,41633,5329024,22.345440,7.250228
1,128,44731,5725568,22.448987,7.473950
1,256,8,2048,11.000000,1.611273
1,256,9,2304,11.169925,1.629971
1,256,10,2560,11.321928,1.622547
1,256,11,2816,11.459432,1.621947
1,256,20,5120,12.321928,1.601331
1,256,22,5632,12.459432,1.611740
1,256,25,6400,12.643856,1.630373
1,256,31,7936,12.954196,1.611853
1,256,34,8704,13.087463,1.630997
1,256,44,11264,13.459432,1.631903
1,256,50,12800,13.643856,1.631465
1,256,59,15104,13.882643,1.630622
1,256,67,17152,14.066089,1.663417
1,256,135,34560,15.076816,1.739117
1,256,164,41984,15.357552,1.740695
1,256,167,42752,15.383704,1.738680
1,256,247,63232,15.948367,1.741341
1,256,291,74496,16.184875,1.778829
1,256,356,91136,16.475733,1.780941
1,256,432,110592,16.754888,1.822386
1,256,455,116480,16.829723,1.830256
1,256,496,126976,16.954196,1.863776
1,256,685,175360,17.419960,1.961178
1,256,692,177152,17.434628,1.957939
1,256,790,202240,17.625709,1.958766
1,256,1587,406272,18.632086,2.241653
1,256,2719,696064,19.408860,2.606916
1,256,10171,2603776,21.312174,4.880274
1,256,13038,3337728,21.670435,5.829932
1,256,18450,4723200,22.171333,6.478995
1,256,21544,5515264,22.394999,7.254863
1,512,11,5632,12.459432,1.630196
1,512,13,6656,12.700440,1.630687
1,512,14,7168,12.807355,1.610102
1,512,23,11776,13.523562,1.629953
1,512,30,15360,13.906891,1.629354
1,512,36,18432,14.169925,1.677255
1,512,46,23552,14.523562,1.643558
1,512,49,25088,14.614710,1.631262
1,512,50,25600,14.643856,1.676905
1,512,79,40448,15.303781,1.739267
1,512,81,41472,15.339850,1.741213
1,512,84,43008,15.392317,1.741578
1,512,110,56320,15.781360,1.740067
1,512,149,76288,16.219169,1.745477
1,512,153,78336,16.257388,1.739334
1,512,165,84480,16.366322,1.773018
1,512,192,98304,16.584963,1.782763
1,512,211,108032,16.721099,1.841556
1,512,267,136704,17.060696,1.959900
1,512,310,158720,17.276124,1.955941
1,512,648,331776,18.339850,2.148841
1,512,937,479744,18.871905,2.317763
1,512,1306,668672,19.350939,2.574969
1,512,1629,834048,19.669771,2.735162
1,512,2054,1051648,20.004220,3.025228
1,512,2088,1069056,20.027906,3.043925
1,512,2250,1152000,20.135709,3.165046
1,512,2442,1250304,20.253847,3.281393
1,512,4269,2185728,21.059682,4.430708
1,512,4763,2438656,21.217655,4.716872
1,512,8028,4110336,21.970825,6.782557
1,512,8656,4431872,22.079485,7.191872
1,512,12121,6205952,22.565221,9.371963
1,512,14592,7471104,22.832890,11.062671
1,512,25869,13244928,23.658937,14.135228
1,512,33434,17118208,24.029028,17.005845
1,512,33831,17321472,24.046058,17.579475
1,512,34812,17823744,24.087297,17.195685
1,512,35856,18358272,24.129927,18.099795
1,512,38631,19779072,24.237471,19.611027
1,512,43682,22365184,24.414751,21.655046
1,1024,9,9216,13.169925,1.628165
1,1024,10,10240,13.321928,1.628835
1,1024,11,11264,13.459432,1.628585
1,1024,18,18432,14.169925,1.676822
1,1024,21,21504,14.392317,1.677663
1,1024,25,25600,14.643856,1.704335
1,1024,28,28672,14.807355,1.743403
1,1024,71,72704,16.149747,1.758167
1,1024,75,76800,16.228819,1.746402
1,1024,83,84992,16.375039,1.783177
1,1024,110,112640,16.781360,1.832178
1,1024,127,130048,16.988685,2.031168
1,1024,133,136192,17.055282,1.953959
1,1024,169,173056,17.400879,1.955692
1,1024,249,254976,17.960002,2.042624
1,1024,253,259072,17.982994,2.045616
1,1024,265,271360,18.049849,2.076669
1,1024,276,282624,18.108524,2.078217
1,1024,298,305152,18.219169,2.110300
1,1024,346,354304,18.434628,2.203351
1,1024,504,516096,18.977280,2.381169
1,1024,886,907264,19.791163,2.885569
1,1024,1064,1089536,20.055282,3.087397
1,1024,1354,1386496,20.403012,3.479087
1,1024,1951,1997824,20.929998,4.178881
1,1024,2518,2578432,21.298063,4.896073
1,1024,3805,3896320,21.893681,6.538151
1,1024,4689,4801536,22.195065,7.654224
1,1024,5224,5349376,22.350939,8.372009
1,1024,5745,5882880,22.488091,8.997032
1,1024,5876,6017024,22.520619,9.205183
1,1024,6787,6949888,22.728558,10.315251
1,1024,7471,7650304,22.867086,11.214543
1,1024,7976,8167424,22.961450,11.870091
1,1024,8890,9103360,23.117968,10.553011
1,1024,9027,9243648,23.140031,10.703219
1,1024,9437,9663488,23.204113,10.792580
1,1024,21746,22267904,24.408462,21.684521
1,1024,22750,23296000,24.473579,22.622557
1,1024,23340,23900160,24.510517,23.244110
1,1024,24010,24586240,24.551348,23.953288
1,1024,28901,29594624,24.818832,27.876801
1,1024,37849,38757376,25.207968,35.338950
1,1024,37999,38910976,25.213674,37.165226
2,1,11,22,4.459432,1.043827
2,1,12,24,4.584963,1.043934
2,1,13,26,4.700440,1.043110
2,1,28,56,5.807355,1.044335
2,1,58,116,6.857981,1.044193
2,1,116,232,7.857981,1.043059
2,1,126,252,7.977280,1.044770
2,1,154,308,8.266787,1.035066
2,1,179,358,8.483816,1.035029
2,1,190,380,8.569856,1.034537
2,1,293,586,9.194757,1.036663
2,1,298,596,9.219169,1.036122
2,1,309,618,9.271463,1.036857
2,1,1958,3916,11.935165,1.630445
2,1,2206,4412,12.107217,1.609245
2,1,2494,4988,12.284246,1.629772
2,1,4226,8452,13.045077,1.630475
2,1,4528,9056,13.144658,1.634362
2,1,7883,15766,13.944529,1.676565
2,1,10111,20222,14.303638,1.678152
2,1,19840,39680,15.276124,1.779842
2,1,40088,80176,16.290883,1.957488
2,8,11,176,7.459432,1.630002
2,8,30,480,8.906891,1.611817
2,8,82,1312,10.357552,1.603819
2,8,107,1712,10.741467,1.602746
2,8,244,3904,11.930737,1.611282
2,8,283,4528,12.144658,1.615491
2,8,308,4928,12.266787,1.612681
2,8,337,5392,12.396605,1.600421
2,8,617,9872,13.269127,1.612380
2,8,741,11856,13.533330,1.677020
2,8,1420,22720,14.471675,1.677347
2,8,2829,45264,15.466076,1.675767
2,8,3159,50544,15.625252,1.726214
2,8,5525,88400,16.431759,1.828171
2,8,5705,91280,16.478011,1.829301
