d0,d1,d2,size,log2_size,latency_us
1,64,1211,77504,16.241983,1.958537
1,64,1371,87744,16.421013,1.960828
1,64,1665,106560,16.701306,1.959671
1,64,1711,109504,16.740624,1.965808
1,64,1986,127104,16.955650,2.057684
1,64,2314,148096,17.176173,2.130298
1,64,5188,332032,18.340963,2.583812
1,64,6135,392640,18.582848,2.697307
1,64,6254,400256,18.610564,2.724538
1,64,8624,551936,19.074141,3.094482
1,64,10045,642880,19.294190,3.354632
1,64,10279,657856,19.327412,3.374120
1,64,10432,667648,19.348728,3.408702
1,64,11325,724800,19.467223,3.539751
1,64,14864,951296,19.859535,4.078565
1,64,16044,1026816,19.969746,4.269475
1,64,16421,1050944,20.003254,4.327374
1,64,17085,1093440,20.060443,4.462009
1,64,19234,1230976,20.231371,4.754292
1,64,24209,1549376,20.563256,5.536849
1,64,29478,1886592,20.847351,6.325342
1,64,30422,1947008,20.892827,6.530776
1,64,31062,1987968,20.922863,6.603011
1,64,35567,2276288,21.118252,7.342215
1,128,8,1024,10.000000,1.034725
1,128,9,1152,10.169925,1.600711
1,128,10,1280,10.321928,1.600890
1,128,12,1536,10.584963,1.611654
1,128,16,2048,11.000000,1.612402
1,128,18,2304,11.169925,1.566686
1,128,19,2432,11.247928,1.568079
1,128,20,2560,11.321928,1.566190
1,128,27,3456,11.754888,1.612337
1,128,47,6016,12.554589,1.629076
1,128,147,18816,14.199672,1.678048
1,128,157,20096,14.294621,1.678288
1,128,181,23168,14.499846,1.692472
1,128,202,25856,14.658211,1.711983
1,128,207,26496,14.693487,1.716177
1,128,271,34688,15.082149,1.742341
1,128,279,35712,15.124121,1.742366
1,128,317,40576,15.308339,1.778612
1,128,991,126848,16.952741,2.033201
1,128,1171,149888,17.193525,2.091196
1,128,1550,198400,17.598053,2.212154
1,128,1728,221184,17.754888,2.261057
1,128,2407,308096,18.233020,2.487444
1,128,2443,312704,18.254438,2.498170
1,128,3069,392832,18.583553,2.683083
1,128,5175,662400,19.337343,3.336879
1,128,5626,720128,19.457894,3.491414
1,128,8463,1083264,20.046953,3.899384
1,128,8964,1147392,20.129927,4.078744
1,128,13624,1743872,20.733863,5.145205
1,128,28105,3597440,21.778539,8.392215
1,128,28196,3609088,21.783203,8.410868
1,128,30968,3963904,21.918491,8.933263
1,128,35196,4505088,22.103124,10.352852
1,128,35968,4603904,22.134426,10.567534
1,128,41615,5326720,22.344816,11.530571
1,128,41633,5329024,22.345440,11.591575
1,128,44731,5725568,22.448987,11.949726
1,256,8,2048,11.000000,1.630378
1,256,9,2304,11.169925,1.631115
1,256,10,2560,11.321928,1.632859
1,256,11,2816,11.459432,1.609584
1,256,20,5120,12.321928,1.625207
1,256,22,5632,12.459432,1.611579
1,256,25,6400,12.643856,1.631159
1,256,31,7936,12.954196,1.627605
1,256,34,8704,13.087463,1.647858
1,256,44,11264,13.459432,1.677103
1,256,50,12800,13.643856,1.648874
1,256,59,15104,13.882643,1.677514
1,256,67,17152,14.066089,1.676736
1,256,135,34560,15.076816,1.742964
1,256,164,41984,15.357552,1.957394
1,256,167,42752,15.383704,1.977848
1,256,247,63232,15.948367,1.959655
1,256,291,74496,16.184875,1.955033
1,256,356,91136,16.475733,1.956178
1,256,432,110592,16.754888,1.956206
1,256,455,116480,16.829723,2.007383
1,256,496,126976,16.954196,2.052862
1,256,685,175360,17.419960,2.181543
1,256,692,177152,17.434628,2.185320
1,256,790,202240,17.625709,2.266375
1,256,1587,406272,18.632086,2.727084
1,256,2719,696064,19.408860,3.454006
1,256,10171,2603776,21.312174,6.948836
1,256,13038,3337728,21.670435,8.181393
1,256,18450,4723200,22.171333,10.630205
1,256,21544,5515264,22.394999,12.109977
1,512,11,5632,12.459432,1.678030
1,512,13,6656,12.700440,1.677702
1,512,14,7168,12.807355,1.677138
1,512,23,11776,13.523562,1.654146
1,512,30,15360,13.906891,1.676807
1,512,36,18432,14.169925,1.738551
1,512,46,23552,14.523562,1.739925
1,512,49,25088,14.614710,1.740912
1,512,50,25600,14.643856,1.740881
1,512,79,40448,15.303781,1.806725
1,512,81,41472,15.339850,1.806669
1,512,84,43008,15.392317,1.808748
1,512,110,56320,15.781360,1.829428
1,512,149,76288,16.219169,1.953200
1,512,153,78336,16.257388,1.959298
1,512,165,84480,16.366322,1.960581
1,512,192,98304,16.584963,1.958501
1,512,211,108032,16.721099,1.958914
1,512,267,136704,17.060696,2.069497
1,512,310,158720,17.276124,2.128303
1,512,648,331776,18.339850,2.543707
1,512,937,479744,18.871905,2.901283
1,512,1306,668672,19.350939,3.350520
1,512,1629,834048,19.669771,3.913962
1,512,2054,1051648,20.004220,4.323174
1,512,2088,1069056,20.027906,4.367557
1,512,2250,1152000,20.135709,4.561872
1,512,2442,1250304,20.253847,4.813356
1,512,4269,2185728,21.059682,7.083311
1,512,4763,2438656,21.217655,7.825571
1,512,8028,4110336,21.970825,11.883696
1,512,8656,4431872,22.079485,9.691416
1,512,12121,6205952,22.565221,12.864178
1,512,14592,7471104,22.832890,15.158242
1,512,25869,13244928,23.658937,25.699475
1,512,33434,17118208,24.029028,32.248721
1,512,33831,17321472,24.046058,32.637557
1,512,34812,17823744,24.087297,32.600320
1,512,35856,18358272,24.129927,33.571027
1,512,38631,19779072,24.237471,36.564064
1,512,43682,22365184,24.414751,41.586804
1,1024,9,9216,13.169925,1.677839
1,1024,10,10240,13.321928,1.677740
1,1024,11,11264,13.459432,1.677359
1,1024,18,18432,14.169925,1.712858
1,1024,21,21504,14.392317,1.712713
1,1024,25,25600,14.643856,1.740836
1,1024,28,28672,14.807355,1.741454
1,1024,71,72704,16.149747,1.958573
1,1024,75,76800,16.228819,1.955915
1,1024,83,84992,16.375039,1.956514
1,1024,110,112640,16.781360,1.959827
1,1024,127,130048,16.988685,2.039979
1,1024,133,136192,17.055282,2.068624
1,1024,169,173056,17.400879,2.172579
1,1024,249,254976,17.960002,2.353312
1,1024,253,259072,17.982994,2.350752
1,1024,265,271360,18.049849,2.406545
1,1024,276,282624,18.108524,2.426466
1,1024,298,305152,18.219169,2.492594
1,1024,346,354304,18.434628,2.645911
1,1024,504,516096,18.977280,3.066033
1,1024,886,907264,19.791163,3.998157
1,1024,1064,1089536,20.055282,4.411461
1,1024,1354,1386496,20.403012,5.166553
1,1024,1951,1997824,20.929998,6.652260
1,1024,2518,2578432,21.298063,8.066507
1,1024,3805,3896320,21.893681,11.391667
1,1024,4689,4801536,22.195065,10.746804
1,1024,5224,5349376,22.350939,11.723881
1,1024,5745,5882880,22.488091,12.548493
1,1024,5876,6017024,22.520619,12.711963
1,1024,6787,6949888,22.728558,14.491071
1,1024,7471,7650304,22.867086,16.141233
1,1024,7976,8167424,22.961450,16.807032
1,1024,8890,9103360,23.117968,18.194909
1,1024,9027,9243648,23.140031,18.446416
1,1024,9437,9663488,23.204113,19.062352
1,1024,21746,22267904,24.408462,44.188539
1,1024,22750,23296000,24.473579,46.001119
1,1024,23340,23900160,24.510517,47.317968
1,1024,24010,24586240,24.551348,46.510091
1,1024,28901,29594624,24.818832,57.156941
1,1024,37849,38757376,25.207968,75.198425
1,1024,37999,38910976,25.213674,75.535959
2,1,11,22,4.459432,1.035392
2,1,12,24,4.584963,1.035244
2,1,13,26,4.700440,1.035053
2,1,28,56,5.807355,1.035062
2,1,58,116,6.857981,1.034305
2,1,116,232,7.857981,1.034866
2,1,126,252,7.977280,1.034153
2,1,154,308,8.266787,1.035766
2,1,179,358,8.483816,1.035497
2,1,190,380,8.569856,1.036497
2,1,293,586,9.194757,1.036158
2,1,298,596,9.219169,1.036611
2,1,309,618,9.271463,1.036228
2,1,1958,3916,11.935165,1.630710
2,1,2206,4412,12.107217,1.630049
2,1,2494,4988,12.284246,1.630205
2,1,4226,8452,13.045077,1.678306
2,1,4528,9056,13.144658,1.677523
2,1,7883,15766,13.944529,1.738723
2,1,10111,20222,14.303638,1.806078
2,1,19840,39680,15.276124,1.957083
2,1,40088,80176,16.290883,2.165644
2,8,11,176,7.459432,1.631253
2,8,30,480,8.906891,1.601655
2,8,82,1312,10.357552,1.610901
2,8,107,1712,10.741467,1.609795
2,8,244,3904,11.930737,1.631402
2,8,283,4528,12.144658,1.601759
2,8,308,4928,12.266787,1.600770
2,8,337,5392,12.396605,1.600319
2,8,617,9872,13.269127,1.677558
2,8,741,11856,13.533330,1.678298
2,8,1420,22720,14.471675,1.703270
2,8,2829,45264,15.466076,1.807112
2,8,3159,50544,15.625252,1.798152
2,8,5525,88400,16.431759,1.957680
2,8,5705,91280,16.478011,1.962293
2,8,30060,480960,18.875557,2.933297
2,16,20,640,9.321928,1.611489
2,16,25,800,9.643856,1.612566
2,16,41,1312,10.357552,1.612443
2,16,59,1888,10.882643,1.612373
2,16,69,2208,11.108524,1.612659
2,16,77,2464,11.266787,1.612551
2,16,94,3008,11.554589,1.613073
2,16,208,6656,12.700440,1.659694
2,16,1084,34688,15.082149,1.768549
2,16,2232,71424,16.124121,1.945370
2,16,13117,419744,18.679150,2.778121
2,64,9,1152,10.169925,1.565858
2,64,14,1792,10.807355,1.611792
2,64,15,1920,10.906891,1.627789
2,64,18,2304,11.169925,1.677461
2,64,88,11264,13.459432,1.676693
2,64,620,79360,16.276124,1.954767
2,64,8964,1147392,20.129927,4.559635
2,64,19978,2557184,21.286125,8.057397
2,64,47737,6110336,22.542820,12.538628
2,128,14,3584,11.807355,1.611987
2,128,15,3840,11.906891,1.619013
2,128,40,10240,13.321928,1.677179
2,128,141,36096,15.139551,1.956686
2,128,162,41472,15.339850,1.957545
2,128,441,112896,16.784635,2.356348
2,128,553,141568,17.111136,2.590223
2,128,611,156416,17.255029,2.611723
2,128,717,183552,17.485829,2.797345
2,128,862,220672,17.751544,3.014702
2,128,935,239360,17.868823,3.139278
2,256,26,13312,13.700440,1.677986
2,256,32,16384,14.000000,1.677001
2,256,58,29696,14.857981,1.822048
2,256,82,41984,15.357552,1.958099
2,256,150,76800,16.228819,2.155203
2,256,234,119808,16.870365,2.416194
2,256,289,147968,17.174926,2.571694
2,256,1869,956928,19.868051,6.575055
2,256,3769,1929728,20.879966,11.140023
2,256,12794,6550528,22.643180,32.365114
2,256,15094,7728128,22.881688,37.795274
2,256,17753,9089536,23.115775,43.976710
2,256,30196,15460352,23.882070,73.080137
2,512,14,14336,13.807355,1.676746
2,512,47,48128,15.554589,1.956659
2,512,93,95232,16.539159,2.280355
2,512,155,158720,17.276124,2.612230
2,512,410,419840,18.679480,4.166910
2,512,1048,1073152,20.033423,4.340000
2,512,1937,1983488,20.919608,11.336370
2,512,2096,2146304,21.033423,6.992374
2,512,2885,2954240,21.494356,15.763174
2,512,8083,8276992,22.980675,40.215068
2,512,10663,10918912,23.380326,52.402397
2,512,16925,17331200,24.046868,81.758927
2,1024,18,36864,15.169925,1.955839
2,1024,43,88064,16.426265,2.234541
2,1024,70,143360,17.129283,2.566664
2,1024,95,194560,17.569856,2.936539
2,1024,131,268288,18.033423,3.358253
2,1024,181,370688,18.499846,3.900110
2,1024,257,526336,19.005625,4.826426
2,1024,297,608256,19.214319,5.284972
2,1024,359,735232,19.487840,6.008655
2,1024,1694,3469312,21.726218,18.162169
2,1024,2561,5244928,22.322492,26.481986
2,1024,3900,7987200,22.929258,38.911644
2,1024,5283,10819584,23.367142,52.085639
2,1024,15200,31129600,24.891784,59.542372
2,1024,16877,34564096,25.042771,160.641368
4,1,8,32,5.000000,1.035043
4,1,10,40,5.321928,1.034834
4,1,33,132,7.044394,1.035572
4,1,39,156,7.285402,1.034837
4,1,1668,6672,12.703904,1.676911
4,1,2306,9224,13.171177,1.644840
4,1,7522,30088,14.876901,1.759364
4,1,9097,36388,15.151175,1.806937
4,1,11333,45332,15.468242,1.832472
4,8,84,2688,11.392317,1.612856
4,8,392,12544,13.614710,1.676467
4,8,394,12608,13.622052,1.677377
4,8,530,16960,14.049849,1.678262
4,8,1432,45824,15.483816,1.805589
4,8,1474,47168,15.525521,1.803090
4,8,1717,54944,15.745674,1.823531
4,8,2507,80224,16.291746,1.955417
4,8,3096,99072,16.596190,1.960328
4,8,3806,121792,16.894060,2.049825
4,8,6618,211776,17.692180,2.272029
4,8,20580,658560,19.328955,3.328105
4,8,48178,1541696,20.556087,5.514249
4,16,10,640,9.321928,1.629894
4,16,19,1216,10.247928,1.682474
4,16,111,7104,12.794416,1.630281
4,16,215,13760,13.748193,1.676115
4,16,259,16576,14.016808,1.740558
4,16,326,20864,14.348728,1.741548
4,16,347,22208,14.438792,1.741335
4,16,374,23936,14.546894,1.741522
4,16,396,25344,14.629357,1.740410
4,16,439,28096,14.778077,1.740096
4,16,870,55680,15.764872,1.832392
4,16,4459,285376,18.122504,2.450978
4,16,4908,314112,18.260920,2.517509
4,16,6857,438848,18.743362,2.824614
4,16,14332,917248,19.806952,3.925514
4,64,10,2560,11.321928,1.630075
4,64,15,3840,11.906891,1.630979
4,64,16,4096,12.000000,1.630151
4,64,19,4864,12.247928,1.651662
4,64,22,5632,12.459432,1.676652
4,64,27,6912,12.754888,1.708147
4,64,51,13056,13.672425,1.738610
4,64,227,58112,15.826548,1.958357
4,64,2169,555264,19.082814,3.100025
4,64,2465,631040,19.267372,3.303579
4,64,4001,1024256,19.966145,4.319361
4,64,4537,1161472,20.147523,4.599155
4,64,6265,1603840,20.613099,5.657874
4,64,8769,2244864,21.098197,7.245959
4,64,27125,6944000,22.727336,14.703265
4,128,17,8704,13.087463,1.676469
4,128,57,29184,14.832890,1.778876
4,128,61,31232,14.930737,1.780876
4,128,73,37376,15.189825,1.806455
4,128,97,49664,15.599913,1.955556
4,128,123,62976,15.942515,1.958132
4,128,244,124928,16.930737,2.180542
4,128,246,125952,16.942515,2.167060
4,128,365,186880,17.511753,2.381055
4,128,382,195584,17.577429,2.420393
4,128,737,377344,18.525521,3.086707
4,128,752,385024,18.554589,2.666065
4,128,849,434688,18.729621,3.263605
4,128,3720,1904640,20.861087,6.426438
4,128,10130,5186560,22.306347,15.391050
4,128,28861,14776832,23.816834,36.634680
4,256,17,17408,14.087463,1.739674
4,256,27,27648,14.754888,1.778387
4,256,39,39936,15.285402,1.807139
4,256,42,43008,15.392317,1.831480
4,256,76,77824,16.247928,1.954407
4,256,95,97280,16.569856,2.053115
4,256,169,173056,17.400879,2.349296
4,256,252,258048,17.977280,2.624218
4,256,362,370688,18.499846,3.057347
4,256,597,611328,19.221587,3.910112
4,256,605,619520,19.240791,3.914894
4,256,916,937984,19.839204,5.074261
4,256,1746,1787904,20.769838,6.919201
4,256,2007,2055168,20.970825,7.699292
4,256,3313,3392512,21.693922,11.066142
4,256,3645,3732480,21.831703,11.754406
4,256,5080,5201920,22.310613,11.336210
4,256,10552,10805248,23.365229,21.174018
4,256,31326,32077824,24.935073,76.090753
4,512,16,32768,15.000000,1.740864
4,512,22,45056,15.459432,1.837349
4,512,58,118784,16.857981,2.141634
4,512,87,178176,17.442943,2.372940
4,512,112,229376,17.807355,2.297708
4,512,230,471040,18.845490,3.428762
4,512,243,497664,18.924813,3.550808
4,512,275,563200,19.103288,3.923243
4,512,348,712704,19.442943,4.260016
4,512,405,829440,19.661778,4.702960
4,512,479,980992,19.903882,5.241794
4,512,1624,3325952,21.665336,9.910845
4,1024,15,61440,15.906891,1.955430
4,1024,18,73728,16.169925,1.956852
4,1024,27,110592,16.754888,2.101911
4,1024,31,126976,16.954196,2.216258
4,1024,51,208896,17.672425,2.534351
4,1024,145,593920,19.179909,3.905462
4,1024,158,647168,19.303781,4.041346
4,1024,183,749568,19.515700,4.405000
4,1024,314,1286144,20.294621,6.328242
4,1024,349,1429504,20.447083,6.844132
4,1024,509,2084864,20.991522,9.209886
4,1024,729,2985984,21.509775,10.067032
4,1024,2151,8810496,23.070792,22.963174
4,1024,9676,39632896,25.240195,93.876050
8,1,11,88,6.459432,1.034356
8,1,12,96,6.584963,1.032893
8,1,17,136,7.087463,1.034405
8,1,18,144,7.169925,1.033785
8,1,45,360,8.491853,1.033818
8,1,62,496,8.954196,1.033533
8,1,932,7456,12.864186,1.631777
8,1,9750,78000,16.251187,1.959781
8,1,30081,240648,17.876565,2.334560
8,1,38056,304448,18.215836,2.500912
8,8,11,704,9.459432,1.630493
8,8,14,896,9.807355,1.630606
8,8,27,1728,10.754888,1.630183
8,8,136,8704,13.087463,1.677396
8,8,154,9856,13.266787,1.676174
8,8,527,33728,15.041659,1.776119
8,8,3207,205248,17.647009,2.250816
8,8,8903,569792,19.120076,3.139596
8,8,10455,669120,19.351905,3.367936
8,8,38295,2450880,21.224868,7.837968
8,16,22,2816,11.459432,1.677016
8,16,65,8320,13.022368,1.676518
8,16,90,11520,13.491853,1.675599
8,16,127,16256,13.988685,1.676067
8,16,143,18304,14.159871,1.739932
8,16,146,18688,14.189825,1.739645
8,16,157,20096,14.294621,1.740402
8,16,1111,142208,17.117643,2.108671
8,16,1953,249984,17.931476,2.401977
8,16,4164,532992,19.023754,3.051681
8,16,24781,3171968,21.596947,9.563174
8,16,25291,3237248,21.626336,9.761096
8,64,12,6144,12.584963,1.675902
8,64,53,27136,14.727920,1.814032
8,64,63,32256,14.977280,1.858340
8,64,67,34304,15.066089,1.955730
8,64,209,107008,16.707359,2.041922
8,64,215,110080,16.748193,2.041542
8,64,251,128512,16.971544,2.045050
8,64,1343,687616,19.391244,3.481507
8,64,4121,2109952,21.008779,7.052922
8,64,4477,2292224,21.128317,7.413676
8,64,4733,2423296,21.208539,7.806098
8,64,5305,2716160,21.373137,8.512511
8,64,12060,6174720,22.557942,12.791301
8,64,45202,23143424,24.464099,45.563333
8,128,9,9216,13.169925,1.630405
8,128,16,16384,14.000000,1.677177
8,128,25,25600,14.643856,1.705654
8,128,38,38912,15.247928,1.740969
8,128,222,227328,17.794416,2.288535
8,128,230,235520,17.845490,2.303613
8,128,250,256000,17.965784,2.380819
8,128,300,307200,18.228819,2.499895
8,128,311,318464,18.280771,2.528770
8,128,642,657408,19.326429,3.328495
8,128,2852,2920448,21.477758,7.488881
8,128,4194,4294656,22.034111,10.043402
8,128,16367,16759808,23.998502,32.662648
8,256,8,16384,14.000000,1.676225
8,256,10,20480,14.321928,1.677439
8,256,11,22528,14.459432,1.677898
8,256,17,34816,15.087463,1.741971
8,256,18,36864,15.169925,1.806425
8,256,22,45056,15.459432,1.806449
8,256,46,94208,16.523562,1.956761
8,256,102,208896,17.672425,2.262259
8,256,349,714752,19.447083,3.467026
8,256,845,1730560,20.722808,5.972215
8,256,1334,2732032,21.381543,7.156027
8,256,3144,6438912,22.618386,13.040913
8,256,8153,16697344,23.993115,32.735068
8,256,11030,22589440,24.429145,44.674201
8,512,13,53248,15.700440,1.791611
8,512,20,81920,16.321928,1.956214
8,512,26,106496,16.700440,1.959019
8,512,227,929792,19.826548,3.959745
8,512,439,1798144,20.778077,6.148105
8,512,699,2863104,21.449149,8.798562
8,512,702,2875392,21.455327,8.844041
8,512,4959,20312064,24.275834,38.339795
8,512,6543,26800128,24.675737,51.169658
8,1024,14,114688,16.807355,1.956438
8,1024,21,172032,17.392317,2.191085
8,1024,48,393216,18.584963,2.712129
8,1024,59,483328,18.882643,2.950796
8,1024,129,1056768,20.011227,4.321575
8,1024,151,1236992,20.238405,4.728699
8,1024,244,1998848,20.930737,6.655091
8,1024,269,2203648,21.071462,7.156941
8,1024,291,2383872,21.184875,7.625594
8,1024,429,3514368,21.744834,10.454498
8,1024,705,5775360,22.461479,12.387671
8,1024,1835,15032320,23.841564,28.370482
8,1024,1975,16179200,23.947637,30.527215
12,1,12,144,7.169925,1.630982
12,1,22,264,8.044394,1.630373
12,1,33,396,8.629357,1.630133
12,1,188,2256,11.139551,1.632837
12,1,311,3732,11.865733,1.600946
12,1,614,7368,12.847057,1.677465
12,1,1303,15636,13.932584,1.689218
12,1,1682,20184,14.300924,1.739427
12,1,1899,22788,14.475987,1.739385
12,1,1934,23208,14.502335,1.741420
12,1,2720,32640,14.994353,1.782126
12,1,6909,82908,16.339224,1.957165
12,1,7774,93288,16.509404,2.066365
12,1,9598,115176,16.813481,2.134543
12,1,13039,156468,17.255508,2.279700
12,1,15353,184236,17.491195,2.348816
12,1,36950,443400,18.758249,3.193607
12,8,10,960,9.906891,1.676154
12,8,16,1536,10.584963,1.676172
12,8,54,5184,12.339850,1.631287
12,8,81,7776,12.924813,1.630409
12,8,855,82080,16.324743,1.957128
12,8,1199,115104,16.812578,2.055951
12,8,1813,174048,17.409126,2.207115
12,8,2658,255168,17.961088,2.380898
12,8,3143,301728,18.202889,2.471793
12,8,3616,347136,18.405141,2.611516
12,8,3702,355392,18.439052,2.613217
12,8,32902,3158592,21.590850,9.572831
12,8,33498,3215808,21.616750,9.710251
12,8,34463,3308448,21.657723,9.943516
12,16,31,5952,12.539159,1.717663
12,16,45,8640,13.076816,1.717490
12,16,64,12288,13.584963,1.729745
12,16,67,12864,13.651052,1.712991
12,16,144,27648,14.754888,1.802832
12,16,163,31296,14.933691,1.804439
12,16,399,76608,16.225207,1.956817
12,16,1071,205632,17.649705,2.269201
12,16,1402,269184,18.038233,2.417877
12,16,1618,310656,18.244958,2.532990
12,16,3222,618624,19.238703,3.291528
12,16,4901,940992,19.843823,4.049570
12,16,6829,1311168,20.322421,4.990753
12,64,54,41472,15.339850,1.956073
12,64,130,99840,16.607330,2.242366
12,64,201,154368,17.236014,2.244268
12,64,458,351744,18.424166,2.689887
12,64,516,396288,18.596190,2.942301
12,64,967,742656,19.502335,3.647657
12,64,1307,1003776,19.937006,4.386689
12,64,8376,6432768,22.617008,13.103356
12,64,10523,8081664,22.946221,15.953265
12,64,14311,10990848,23.389799,21.598128
12,64,24066,18482688,24.139671,34.623470
12,128,10,15360,13.906891,1.686146
12,128,31,47616,15.539159,1.807354
12,128,45,69120,16.076816,1.955761
12,128,134,205824,17.651052,2.280724
12,128,541,830976,19.664447,3.866521
12,128,849,1304064,20.314583,4.959909
12,128,2325,3571200,21.767978,10.625365
12,128,2909,4468224,22.091270,9.788539
12,128,4567,7014912,22.741994,14.564591
12,128,7206,11068416,23.399945,21.517121
12,128,20721,31827456,24.923769,61.676461
12,256,11,33792,15.044394,1.782130
12,256,85,261120,17.994353,2.399690
12,256,242,743424,19.503826,3.651718
12,256,812,2494464,21.250298,7.890274
12,256,973,2989056,21.511258,9.133311
12,256,1319,4051968,21.950191,11.792785
12,256,4941,15178752,23.855550,28.539543
