d0,d1,d2,size,log2_size,latency_us
1,16,1567,25072,14.613789,1.784543
1,16,3936,62976,15.942515,1.956794
1,16,4087,65392,15.996827,1.957985
1,16,4167,66672,16.024793,1.956823
1,16,4879,78064,16.252370,2.022928
1,16,5281,84496,16.366595,2.057165
1,16,6413,102608,16.646784,2.130669
1,16,7203,115248,16.814382,2.177650
1,16,7612,121792,16.894060,2.240278
1,16,9046,144736,17.143064,2.322266
1,16,17040,272640,18.056638,2.788049
1,16,17371,277936,18.084393,2.809301
1,16,22221,355536,18.439636,3.084379
1,16,24311,388976,18.569322,3.187058
1,16,25594,409504,18.643518,3.272285
1,16,27190,435040,18.730789,3.378072
1,16,33635,538160,19.037676,3.830172
1,16,35340,565440,19.109014,3.913463
1,16,42689,683024,19.381577,4.325616
1,16,44560,712960,19.443462,4.445456
1,64,11,704,9.459432,1.609586
1,64,15,960,9.906891,1.601748
1,64,34,2176,11.087463,2.235159
1,64,58,3712,11.857981,1.676468
1,64,60,3840,11.906891,1.677023
1,64,98,6272,12.614710,1.676748
1,64,99,6336,12.629357,1.675408
1,64,174,11136,13.442943,1.743635
1,64,385,24640,14.588715,1.809094
1,64,568,36352,15.149747,1.857820
1,64,580,37120,15.179909,1.859526
1,64,632,40448,15.303781,1.861281
1,64,1028,65792,16.005625,1.959908
1,64,1211,77504,16.241983,2.039646
1,64,1371,87744,16.421013,2.070480
1,64,1665,106560,16.701306,2.167192
1,64,1711,109504,16.740624,2.172095
1,64,1986,127104,16.955650,2.267772
1,64,2314,148096,17.176173,2.354082
1,64,5188,332032,18.340963,2.995497
1,64,6135,392640,18.582848,3.202199
1,64,6254,400256,18.610564,3.244565
1,64,8624,551936,19.074141,3.912727
1,64,10045,642880,19.294190,4.154368
1,64,10279,657856,19.327412,4.258286
1,64,10432,667648,19.348728,4.281008
1,64,11325,724800,19.467223,4.484478
1,64,14864,951296,19.859535,5.354957
1,64,16044,1026816,19.969746,5.652489
1,64,16421,1050944,20.003254,5.764772
1,64,17085,1093440,20.060443,5.919977
1,64,19234,1230976,20.231371,6.450023
1,64,24209,1549376,20.563256,7.799772
1,64,29478,1886592,20.847351,9.040457
1,64,30422,1947008,20.892827,9.268676
1,64,31062,1987968,20.922863,9.389132
1,64,35567,2276288,21.118252,10.473196
1,128,8,1024,10.000000,1.565386
1,128,9,1152,10.169925,1.611018
1,128,10,1280,10.321928,1.616838
1,128,12,1536,10.584963,1.600421
1,128,16,2048,11.000000,1.600842
1,128,18,2304,11.169925,1.611782
1,128,19,2432,11.247928,1.600534
1,128,20,2560,11.321928,1.596370
1,128,27,3456,11.754888,2.212151
1,128,47,6016,12.554589,2.234217
1,128,147,18816,14.199672,1.742241
1,128,157,20096,14.294621,1.740739
1,128,181,23168,14.499846,1.747298
1,128,202,25856,14.658211,1.784432
1,128,207,26496,14.693487,1.783919
1,128,271,34688,15.082149,1.821879
1,128,279,35712,15.124121,1.826362
