d0,d1,d2,size,log2_size,latency_us
1,16,7612,121792,16.894060,2.015403
1,16,9046,144736,17.143064,2.073784
1,16,17040,272640,18.056638,2.445262
1,16,17371,277936,18.084393,2.455578
1,16,22221,355536,18.439636,2.650032
1,16,24311,388976,18.569322,2.723493
1,16,25594,409504,18.643518,2.773464
1,16,27190,435040,18.730789,2.825686
1,16,33635,538160,19.037676,3.064305
1,16,35340,565440,19.109014,3.140258
1,16,42689,683024,19.381577,3.413214
1,16,44560,712960,19.443462,3.502459
1,64,11,704,9.459432,1.629889
1,64,15,960,9.906891,1.630177
1,64,34,2176,11.087463,1.629862
1,64,58,3712,11.857981,1.676087
1,64,60,3840,11.906891,1.630473
1,64,98,6272,12.614710,1.631023
1,64,99,6336,12.629357,1.630867
1,64,174,11136,13.442943,1.677217
1,64,385,24640,14.588715,1.746476
1,64,568,36352,15.149747,1.779572
1,64,580,37120,15.179909,1.780081
1,64,632,40448,15.303781,1.780496
1,64,1028,65792,16.005625,1.955780
1,64,1211,77504,16.241983,1.957509
1,64,1371,87744,16.421013,1.956664
1,64,1665,106560,16.701306,1.958544
1,64,1711,109504,16.740624,1.959404
1,64,1986,127104,16.955650,2.039768
1,64,2314,148096,17.176173,2.119008
1,64,5188,332032,18.340963,2.593037
1,64,6135,392640,18.582848,2.724408
1,64,6254,400256,18.610564,2.755215
1,64,8624,551936,19.074141,3.138914
1,64,10045,642880,19.294190,3.332632
1,64,10279,657856,19.327412,3.375759
1,64,10432,667648,19.348728,3.383115
1,64,11325,724800,19.467223,3.513864
1,64,14864,951296,19.859535,4.072891
1,64,16044,1026816,19.969746,4.297189
1,64,16421,1050944,20.003254,4.336963
1,64,17085,1093440,20.060443,4.414338
1,64,19234,1230976,20.231371,4.779155
1,64,24209,1549376,20.563256,5.579110
1,64,29478,1886592,20.847351,6.404795
1,64,30422,1947008,20.892827,6.522420
1,64,31062,1987968,20.922863,6.625274
1,64,35567,2276288,21.118252,7.387466
1,128,8,1024,10.000000,1.043540
1,128,9,1152,10.169925,1.629927
1,128,10,1280,10.321928,1.629969
1,128,12,1536,10.584963,1.629934
1,128,16,2048,11.000000,1.630633
1,128,18,2304,11.169925,1.614200
1,128,19,2432,11.247928,1.585233
1,128,20,2560,11.321928,1.593564
1,128,27,3456,11.754888,1.631401
1,128,47,6016,12.554589,1.630004
1,128,147,18816,14.199672,1.677356
1,128,157,20096,14.294621,1.684230
1,128,181,23168,14.499846,1.683232
1,128,202,25856,14.658211,1.739404
1,128,207,26496,14.693487,1.739907
1,128,271,34688,15.082149,1.748171
1,128,279,35712,15.124121,1.769209
1,128,317,40576,15.308339,1.779648
1,128,991,126848,16.952741,2.028759
1,128,1171,149888,17.193525,2.104265
1,128,1550,198400,17.598053,2.231324
1,128,1728,221184,17.754888,2.283287
1,128,2407,308096,18.233020,2.521986
1,128,2443,312704,18.254438,2.541615
1,128,3069,392832,18.583553,2.733684
1,128,5175,662400,19.337343,3.372076
1,128,5626,720128,19.457894,3.517467
1,128,8463,1083264,20.046953,4.046050
1,128,8964,1147392,20.129927,4.115114
1,128,13624,1743872,20.733863,5.140731
1,128,28105,3597440,21.778539,8.390251
1,128,28196,3609088,21.783203,8.435616
1,128,30968,3963904,21.918491,9.117123
1,128,35196,4505088,22.103124,10.486527
1,128,35968,4603904,22.134426,10.560089
1,128,41615,5326720,22.344816,11.700616
1,128,41633,5329024,22.345440,11.708313
1,128,44731,5725568,22.448987,12.062420
1,256,8,2048,11.000000,1.631094
1,256,9,2304,11.169925,1.628140
1,256,10,2560,11.321928,1.629041
1,256,11,2816,11.459432,1.629421
1,256,20,5120,12.321928,1.629782
1,256,22,5632,12.459432,1.611227
1,256,25,6400,12.643856,1.676860
1,256,31,7936,12.954196,1.630655
1,256,34,8704,13.087463,1.676949
1,256,44,11264,13.459432,1.677003
1,256,50,12800,13.643856,1.677134
1,256,59,15104,13.882643,1.677330
1,256,67,17152,14.066089,1.677367
1,256,135,34560,15.076816,1.754785
1,256,164,41984,15.357552,1.782724
1,256,167,42752,15.383704,1.782641
1,256,247,63232,15.948367,1.854261
1,256,291,74496,16.184875,1.956908
1,256,356,91136,16.475733,1.956511
1,256,432,110592,16.754888,1.959937
1,256,455,116480,16.829723,1.959582
1,256,496,126976,16.954196,2.029214
1,256,685,175360,17.419960,2.169944
1,256,692,177152,17.434628,2.180231
1,256,790,202240,17.625709,2.235539
1,256,1587,406272,18.632086,2.767103
1,256,2719,696064,19.408860,3.436153
1,256,10171,2603776,21.312174,7.156073
1,256,13038,3337728,21.670435,8.345753
1,256,18450,4723200,22.171333,10.794475
1,256,21544,5515264,22.394999,11.772511
1,512,11,5632,12.459432,1.676879
1,512,13,6656,12.700440,1.676049
1,512,14,7168,12.807355,1.676372
1,512,23,11776,13.523562,1.671473
1,512,30,15360,13.906891,1.676258
1,512,36,18432,14.169925,1.681104
1,512,46,23552,14.523562,1.697593
1,512,49,25088,14.614710,1.740861
1,512,50,25600,14.643856,1.739000
1,512,79,40448,15.303781,1.779606
1,512,81,41472,15.339850,1.783207
1,512,84,43008,15.392317,1.784942
1,512,110,56320,15.781360,1.832874
1,512,149,76288,16.219169,1.957946
1,512,153,78336,16.257388,1.955237
1,512,165,84480,16.366322,1.957687
1,512,192,98304,16.584963,1.957996
1,512,211,108032,16.721099,1.958840
1,512,267,136704,17.060696,2.062091
1,512,310,158720,17.276124,2.123979
1,512,648,331776,18.339850,2.587877
1,512,937,479744,18.871905,2.935910
1,512,1306,668672,19.350939,3.394205
1,512,1629,834048,19.669771,3.902000
1,512,2054,1051648,20.004220,4.312534
1,512,2088,1069056,20.027906,4.337489
1,512,2250,1152000,20.135709,4.589155
1,512,2442,1250304,20.253847,4.813011
1,512,4269,2185728,21.059682,7.130639
1,512,4763,2438656,21.217655,7.832055
1,512,8028,4110336,21.970825,11.917237
1,512,8656,4431872,22.079485,9.972694
1,512,12121,6205952,22.565221,13.198037
1,512,14592,7471104,22.832890,15.373858
1,512,25869,13244928,23.658937,25.587215
1,512,33434,17118208,24.029028,33.403653
1,512,33831,17321472,24.046058,32.345365
1,512,34812,17823744,24.087297,33.852945
1,512,35856,18358272,24.129927,33.439361
1,512,38631,19779072,24.237471,36.205091
1,512,43682,22365184,24.414751,44.354361
1,1024,9,9216,13.169925,1.675764
1,1024,10,10240,13.321928,1.677911
1,1024,11,11264,13.459432,1.676686
1,1024,18,18432,14.169925,1.703341
1,1024,21,21504,14.392317,1.690181
1,1024,25,25600,14.643856,1.741181
1,1024,28,28672,14.807355,1.744711
1,1024,71,72704,16.149747,1.958436
1,1024,75,76800,16.228819,1.957894
1,1024,83,84992,16.375039,1.958378
1,1024,110,112640,16.781360,1.960170
1,1024,127,130048,16.988685,2.045059
1,1024,133,136192,17.055282,2.058512
1,1024,169,173056,17.400879,2.172282
1,1024,249,254976,17.960002,2.421826
1,1024,253,259072,17.982994,2.428632
1,1024,265,271360,18.049849,2.453424
1,1024,276,282624,18.108524,2.474858
1,1024,298,305152,18.219169,2.538187
1,1024,346,354304,18.434628,2.661190
1,1024,504,516096,18.977280,3.027828
1,1024,886,907264,19.791163,3.916190
1,1024,1064,1089536,20.055282,4.408174
1,1024,1354,1386496,20.403012,5.157308
1,1024,1951,1997824,20.929998,6.629429
1,1024,2518,2578432,21.298063,8.119087
1,1024,3805,3896320,21.893681,11.405731
1,1024,4689,4801536,22.195065,10.950160
1,1024,5224,5349376,22.350939,11.740251
1,1024,5745,5882880,22.488091,12.681895
1,1024,5876,6017024,22.520619,12.748311
1,1024,6787,6949888,22.728558,14.455457
1,1024,7471,7650304,22.867086,15.761256
1,1024,7976,8167424,22.961450,16.686142
1,1024,8890,9103360,23.117968,18.012489
1,1024,9027,9243648,23.140031,18.275205
1,1024,9437,9663488,23.204113,18.803605
1,1024,21746,22267904,24.408462,40.838105
1,1024,22750,23296000,24.473579,45.983539
1,1024,23340,23900160,24.510517,44.341804
1,1024,24010,24586240,24.551348,48.396007
1,1024,28901,29594624,24.818832,56.409199
1,1024,37849,38757376,25.207968,75.326187
1,1024,37999,38910976,25.213674,76.316482
2,1,11,22,4.459432,1.043037
2,1,12,24,4.584963,1.043896
2,1,13,26,4.700440,1.042989
2,1,28,56,5.807355,1.043590
2,1,58,116,6.857981,1.044003
2,1,116,232,7.857981,1.043357
2,1,126,252,7.977280,1.043638
2,1,154,308,8.266787,1.043608
2,1,179,358,8.483816,1.044139
2,1,190,380,8.569856,1.042361
2,1,293,586,9.194757,1.043165
2,1,298,596,9.219169,1.043779
2,1,309,618,9.271463,1.043649
2,1,1958,3916,11.935165,1.630717
2,1,2206,4412,12.107217,1.673290
2,1,2494,4988,12.284246,1.650774
2,1,4226,8452,13.045077,1.676799
2,1,4528,9056,13.144658,1.676847
2,1,7883,15766,13.944529,1.740190
2,1,10111,20222,14.303638,1.778150
2,1,19840,39680,15.276124,1.955838
2,1,40088,80176,16.290883,2.176254
2,8,11,176,7.459432,1.611277
2,8,30,480,8.906891,1.611101
2,8,82,1312,10.357552,1.630195
2,8,107,1712,10.741467,1.629857
2,8,244,3904,11.930737,1.629639
2,8,283,4528,12.144658,1.630282
2,8,308,4928,12.266787,1.610938
2,8,337,5392,12.396605,1.625425
2,8,617,9872,13.269127,1.644298
2,8,741,11856,13.533330,1.677035
