LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.09847235959995604, 0.26024837894274094, 0.01626552368392131, 42.55412682712386, 49.69970797289107, 50.0, 43.367510359502745,
1, 0.04521548002197975, 0.361723840175838, 0.022607740010989873, 10.987361645341078, 49.69794761801688, 49.75728155339806, 11.08976390429409,
2, 0.04521548002197975, 0.361723840175838, 0.022607740010989873, 10.987361645341078, 49.69794761801688, 49.75728155339806, 11.08976390429409,
3, 0.04521548002197975, 0.361723840175838, 0.022607740010989873, 10.987361645341078, 49.69794761801688, 49.75728155339806, 11.08976390429409,
4, 0.04521548002197975, 0.361723840175838, 0.022607740010989873, 10.987361645341078, 49.69794761801688, 49.75728155339806, 11.08976390429409,
5, 0.15379480675522328, 2.4607169080835725, 0.15379480675522328, 20.095854749349176, 49.700643063049746, 49.708127525819485, 22.31392161221012,
6, 0.09742483825954586, 1.8705568945832804, 0.11690980591145503, 10.976531777242167, 49.698235249178744, 49.699544135930374, 11.881366169727919,
7, 0.11526339486717695, 1.8442143178748311, 0.11526339486717695, 48.46825754164791, 49.77238239757208, 50.0, 53.133267522211256,
8, 0.09742483825954586, 1.8705568945832804, 0.11690980591145503, 10.976531777242167, 49.698235249178744, 49.699544135930374, 11.881366169727919,
9, 0.09742483825954586, 1.8705568945832804, 0.11690980591145503, 10.976531777242167, 49.698235249178744, 49.699544135930374, 11.881366169727919,
10, 0.09917483438577461, 1.9041568202068726, 0.11900980126292954, 3.2397112566019706, 49.69973309608541, 49.69761465984894, 3.5194799742506087,
11, 0.06291443473036996, 1.3421746075812258, 0.08388591297382661, 1.509946433528879, 49.69779489904357, 49.697196159472135, 1.5983597100167297,
12, 0.3657142857142857, 11.702857142857143, 0.7314285714285714, 41.142857142857146, 49.75728155339806, 49.77238239757208, 48.53956228956229,
13, 0.06291443473036996, 1.3421746075812258, 0.08388591297382661, 1.509946433528879, 49.69779489904357, 49.697196159472135, 1.5983597100167297,
14, 0.06291443473036996, 1.3421746075812258, 0.08388591297382661, 1.509946433528879, 49.69779489904357, 49.697196159472135, 1.5983597100167297,
15, 0.03025137262539636, 0.6453626160084557, 0.04033516350052848, 0.24705287644073695, 49.698377184287295, 49.69702408376734, 0.2606849398890953,
16, 0.014033972792427097, 0.29939141957177806, 0.01871196372323613, 0.0584748866351129, 49.69756377459536, 49.69698231030494, 0.06068165728348448,
17, 0.06470365221786933, 4.141033741943637, 0.25881460887147734, 2.0705168709718187, 50.0, 49.700140359831565, 3.667785986120439,
18, 0.014033972792427097, 0.29939141957177806, 0.01871196372323613, 0.0584748866351129, 49.69756377459536, 49.69698231030494, 0.06068165728348448,
19, 0.014033972792427097, 0.29939141957177806, 0.01871196372323613, 0.0584748866351129, 49.69756377459536, 49.69698231030494, 0.06068165728348448,
20, 0.005890058943729517, 0.36812868398309484, 0.023008042748943427, 0.0028760053436179284, 50.0, 49.69704117162298, 50.0,
